Supplier_Reliability,Equipment_Height,Equipment_Width,Equipment_Weight,Equipment_Value,Base_Transport_Fee,Equipment_Type_Aluminium,Equipment_Type_Brass,Equipment_Type_Bronze,Equipment_Type_Clay,Equipment_Type_Marble,Equipment_Type_Stone,Equipment_Type_Wood,Equipment_Type_nan,Installation_Service_No,Installation_Service_Yes,Installation_Service_nan,Hospital_Info_Wealthy,Hospital_Info_Working Class,Hospital_Info_nan,Urgent_Shipping_No,Urgent_Shipping_Yes,Urgent_Shipping_nan,Rural_Hospital_No,Rural_Hospital_Yes,Rural_Hospital_nan,CrossBorder_Shipping_No,CrossBorder_Shipping_Yes,CrossBorder_Shipping_nan,Fragile_Equipment_No,Fragile_Equipment_Yes,Fragile_Equipment_nan,Transport_Method_Airways,Transport_Method_Roadways,Transport_Method_Waterways,Transport_Method_nan
0.35,20.0,6.0,12827.0,17.38,45.69,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0.14,15.0,8.0,3911.0,14.12,18.68,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
0.23,20.0,8.0,3639.0,13.8,24.07,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0.3,31.0,17.0,3137.5,5032.72,67.5,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
0.15,12.0,8.0,60867.0,176.45,54.79,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0.43,42.0,18.0,10374.0,17.87,45.38,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False
0.2,7.0,5.0,36.0,4.87,16.29,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0.45,14.0,7.0,54449.0,35.89,83.07,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
0.33,14.0,7.0,920.0,4.08,18.35,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
0.46,17.0,10.0,185865.0,678.53,57.85,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
0.45,40.0,17.0,55175.0,205.38,55.19,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False
0.08,44.0,23.0,3137.5,47.14,79.57,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0.61,25.0,6.0,686.0,6.29,16.68,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0.6,12.0,8.0,57131.0,332.89,96.49,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0.21,12.0,8.0,37380.0,46.55,80.59,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0.46,29.0,19.0,1443782.0,6513.92,94.47,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
0.28,47.0,20.0,3137.5,17.4,16.56,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
0.77,35.0,7.0,687467.0,2986.02,97.27,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0.73,13.0,8.0,122.0,4.65,16.39,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
0.23,19.0,7.0,259.0,4.42,22.78,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0.02,34.0,8.0,2142.0,3.36,20.12,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0.59,26.0,9.0,1120.0,6.85,24.19,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0.45,20.0,5.0,403.0,3.76,24.21,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0.49,14.0,6.0,59415.0,88.13,68.97,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False
0.56,19.0,7.0,505.0,6.54,11.24,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False
0.58,8.0,5.0,371.0,6.04,12.71,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0.45,28.0,8.0,2162.0,5.41,23.72,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
0.31,27.0,8.0,1480.0,5.5,10.5,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
0.45,10.0,5.0,22100.0,75.16,25.81,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0.45,32.0,10.0,18651.0,30.68,62.53,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
0.45,20.0,19.0,7209691.0,26137.81,35.79,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
0.22,22.0,8.0,137531.0,412.82,80.33,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
0.31,3.0,3.0,303.0,6.46,13.44,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False
0.28,10.0,5.0,371.0,3.32,17.67,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0.32,26.0,9.0,476908.0,2552.57,72.26,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
0.76,23.0,8.0,152.0,6.27,11.34,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
0.88,8.0,4.0,3137.5,6.02,23.79,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0.45,13.0,8.0,3137.5,4.89,12.46,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0.2,15.0,6.0,158.0,5.39,20.42,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
0.46,15.0,7.0,223.0,6.63,11.24,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
0.71,8.0,4.0,155.0,3.82,16.99,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
0.3,6.0,5.0,1643.0,6.34,12.16,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0.34,15.0,8.0,3401.0,17.3,23.24,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0.1,17.0,9.0,7157.0,12.27,59.07,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
0.45,45.0,15.0,4191874.0,21947.19,69.33,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
0.41,21.0,11.0,258.0,5.05,14.13,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
0.74,31.0,6.0,3277.0,30.92,16.55,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False
0.68,13.0,8.0,775.0,5.56,19.03,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
0.89,20.0,17.0,3137.5,13.83,29.04,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0.79,33.0,17.0,775.0,4.55,24.48,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
0.69,19.0,7.0,45181.0,302.44,92.07,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
0.45,3.0,3.0,12.0,6.49,21.38,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0.97,29.0,13.0,16310.0,132.65,62.64,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0.94,9.0,5.0,124.0,6.2,22.5,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False
0.72,11.0,7.0,277.0,5.07,15.97,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0.72,44.0,12.0,4991242.0,29625.6,84.38,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
0.35,35.0,19.0,71033.0,94.32,66.97,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0.81,19.0,9.0,404.0,6.57,17.23,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0.24,12.0,6.0,2938.0,5.38,11.37,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0.01,20.0,12.0,2192.0,6.97,16.31,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
0.45,20.0,20.0,12496971.0,63110.87,57.72,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
