Base_Transport_Fee,CrossBorder_Shipping_No,CrossBorder_Shipping_Yes,CrossBorder_Shipping_nan,Equipment_Height,Equipment_Type_Aluminium,Equipment_Type_Brass,Equipment_Type_Bronze,Equipment_Type_Clay,Equipment_Type_Marble,Equipment_Type_Stone,Equipment_Type_Wood,Equipment_Type_nan,Equipment_Value,Equipment_Weight,Equipment_Width,Fragile_Equipment_No,Fragile_Equipment_Yes,Fragile_Equipment_nan,Hospital_Info_Wealthy,Hospital_Info_Working Class,Hospital_Info_nan,Installation_Service_No,Installation_Service_Yes,Installation_Service_nan,Rural_Hospital_No,Rural_Hospital_Yes,Rural_Hospital_nan,Supplier_Reliability,Transport_Method_Airways,Transport_Method_Roadways,Transport_Method_Waterways,Transport_Method_nan,Urgent_Shipping_No,Urgent_Shipping_Yes,Urgent_Shipping_nan
24.25,True,False,False,14.0,False,True,False,False,False,False,False,False,15.11,4851.0,8.0,True,False,False,False,True,False,False,True,False,True,False,False,0.54,True,False,False,False,False,True,False
11.31,True,False,False,22.0,False,False,False,False,False,False,False,True,15.62,2628.0,8.0,True,False,False,True,False,False,False,True,False,False,False,True,0.29,False,False,False,True,True,False,False
14.68,False,True,False,5.0,False,False,False,False,False,True,False,False,16.01,3801.0,5.0,True,False,False,False,True,False,False,True,False,True,False,False,0.54,False,True,False,False,True,False,False
50.99,True,False,False,31.0,False,True,False,False,False,False,False,False,7.91,11780.0,7.0,True,False,False,False,True,False,False,True,False,True,False,False,0.38,False,True,False,False,True,False,False
19.78,True,False,False,14.0,False,False,True,False,False,False,False,False,6.28,1538.0,7.0,True,False,False,True,False,False,True,False,False,True,False,False,0.51,False,True,False,False,False,True,False
24.32,True,False,False,26.0,True,False,False,False,False,False,False,False,9.51,2564.0,19.0,True,False,False,True,False,False,True,False,False,True,False,False,0.81,False,False,True,False,True,False,False
17.9,True,False,False,22.0,True,False,False,False,False,False,False,False,3.45,493.0,10.0,True,False,False,True,False,False,True,False,False,True,False,False,0.83,False,True,False,False,True,False,False
28.93,False,True,False,20.0,False,True,False,False,False,False,False,False,1930.14,384502.0,8.0,True,False,False,False,True,False,False,True,False,False,False,True,0.35,False,False,False,True,True,False,False
15.08,True,False,False,12.0,False,False,True,False,False,False,False,False,5.39,613.0,6.0,True,False,False,False,True,False,False,True,False,True,False,False,0.86,False,False,False,True,False,True,False
15.08,False,True,False,19.0,False,False,False,True,False,False,False,False,6.73,2628.0,8.0,False,True,False,True,False,False,False,True,False,True,False,False,0.76,False,False,False,True,False,True,False
13.87,True,False,False,28.0,False,False,False,True,False,False,False,False,6.84,2320.0,9.0,False,True,False,True,False,False,True,False,False,False,True,False,0.15,False,False,False,True,True,False,False
14.47,False,True,False,14.0,False,False,True,False,False,False,False,False,5.69,2613.0,7.0,True,False,False,False,True,False,True,False,False,True,False,False,0.3,True,False,False,False,True,False,False
80.62,True,False,False,24.0,False,True,False,False,False,False,False,False,116.4,74595.0,8.0,True,False,False,False,True,False,True,False,False,True,False,False,0.44,True,False,False,False,False,True,False
24.87,True,False,False,11.0,False,False,False,True,False,False,False,False,6.62,2628.0,7.0,False,True,False,True,False,False,False,True,False,False,False,True,0.41,True,False,False,False,False,True,False
29.79,True,False,False,58.0,False,False,False,True,False,False,False,False,56.86,24675.0,27.0,False,True,False,True,False,False,True,False,False,True,False,False,0.27,False,True,False,False,False,True,False
74.66,False,True,False,31.0,False,True,False,False,False,False,False,False,15.29,22502.0,11.0,True,False,False,False,True,False,False,True,False,True,False,False,0.18,True,False,False,False,True,False,False
19.08,True,False,False,12.0,False,False,False,True,False,False,False,False,3.12,769.0,6.0,False,True,False,False,True,False,True,False,False,True,False,False,0.74,True,False,False,False,True,False,False
16.63,False,True,False,5.0,False,False,False,False,False,True,False,False,14.04,2543.0,4.0,True,False,False,False,True,False,True,False,False,False,True,False,0.76,True,False,False,False,False,True,False
20.75,True,False,False,7.0,False,False,False,True,False,False,False,False,3.53,120.0,5.0,False,True,False,False,True,False,True,False,False,False,True,False,0.64,True,False,False,False,True,False,False
38.6,True,False,False,39.0,False,False,True,False,False,False,False,False,669.69,92306.0,20.0,True,False,False,False,True,False,True,False,False,False,True,False,0.59,False,False,False,True,True,False,False
48.77,False,True,False,12.0,False,False,False,False,False,False,False,True,165.69,26564.0,7.0,True,False,False,True,False,False,True,False,False,True,False,False,0.71,False,False,True,False,True,False,False
21.9,True,False,False,22.0,False,False,False,True,False,False,False,False,3.06,1406.0,7.0,False,True,False,False,True,False,True,False,False,True,False,False,0.68,False,True,False,False,True,False,False
11.93,False,True,False,32.0,True,False,False,False,False,False,False,False,8.09,2628.0,12.0,True,False,False,True,False,False,False,True,False,True,False,False,0.2,True,False,False,False,False,True,False
13.33,False,True,False,22.0,True,False,False,False,False,False,False,False,3.02,327.0,8.0,True,False,False,False,True,False,True,False,False,True,False,False,0.13,False,False,True,False,True,False,False
84.07,True,False,False,19.0,False,False,False,False,True,False,False,False,251.46,80935.0,8.0,True,False,False,False,True,False,True,False,False,True,False,False,0.61,False,True,False,False,True,False,False
18.45,False,True,False,11.0,True,False,False,False,False,False,False,False,4.74,161.0,6.0,True,False,False,True,False,False,True,False,False,False,True,False,0.61,True,False,False,False,False,True,False
16.64,True,False,False,40.0,False,False,False,False,False,False,True,False,7.93,1275.0,18.0,True,False,False,True,False,False,True,False,False,True,False,False,0.79,False,True,False,False,False,True,False
21.3,False,True,False,12.0,False,False,False,True,False,False,False,False,5.23,442.0,7.0,False,True,False,True,False,False,False,True,False,False,True,False,0.17,True,False,False,False,False,True,False
11.62,False,True,False,41.0,True,False,False,False,False,False,False,False,6.1,3071.0,17.0,True,False,False,False,True,False,True,False,False,True,False,False,0.05,False,False,True,False,True,False,False
82.22,False,True,False,13.0,False,False,False,False,False,True,False,False,287.85,91250.0,8.0,True,False,False,False,True,False,True,False,False,True,False,False,0.62,False,True,False,False,True,False,False
60.06,False,True,False,48.0,False,False,True,False,False,False,False,False,609.74,133430.0,28.0,True,False,False,False,True,False,False,True,False,True,False,False,0.26,False,False,True,False,True,False,False
23.23,True,False,False,24.0,False,False,False,False,False,False,False,True,3.28,2628.0,12.0,True,False,False,False,True,False,True,False,False,True,False,False,0.74,False,False,False,True,True,False,False
13.28,True,False,False,37.0,True,False,False,False,False,False,False,False,6.82,2053.0,14.0,True,False,False,True,False,False,True,False,False,True,False,False,0.76,False,True,False,False,False,True,False
16.11,True,False,False,26.0,True,False,False,False,False,False,False,False,6.0,360.0,8.0,True,False,False,True,False,False,True,False,False,True,False,False,0.11,False,False,False,True,False,True,False
17.39,False,True,False,11.0,False,True,False,False,False,False,False,False,3.72,2027.0,7.0,True,False,False,False,True,False,False,True,False,False,False,True,0.69,True,False,False,False,True,False,False
19.5,True,False,False,9.0,False,False,True,False,False,False,False,False,3.06,220.0,5.0,True,False,False,False,True,False,True,False,False,True,False,False,0.27,False,True,False,False,True,False,False
14.39,True,False,False,32.0,False,False,False,True,False,False,False,False,7.12,2431.0,11.0,False,True,False,False,True,False,True,False,False,True,False,False,0.81,False,True,False,False,True,False,False
15.62,False,True,False,17.0,False,False,False,True,False,False,False,False,10.41,980.0,6.0,False,True,False,False,True,False,False,True,False,True,False,False,0.44,False,False,True,False,True,False,False
16.7,False,True,False,3.0,False,False,False,False,True,False,False,False,6.63,37.0,2.0,True,False,False,True,False,False,False,True,False,False,True,False,0.61,True,False,False,False,False,True,False
21.12,True,False,False,5.0,True,False,False,False,False,False,False,False,4.49,39.0,3.0,True,False,False,False,True,False,True,False,False,True,False,False,0.44,False,False,True,False,True,False,False
17.46,True,False,False,13.0,False,False,False,True,False,False,False,False,3.37,569.0,6.0,False,True,False,False,True,False,False,True,False,True,False,False,0.44,False,False,True,False,True,False,False
50.92,True,False,False,19.0,False,False,True,False,False,False,False,False,29.61,8915.0,8.0,True,False,False,False,True,False,True,False,False,True,False,False,0.68,False,False,False,True,True,False,False
20.9,False,True,False,29.0,True,False,False,False,False,False,False,False,6.78,1425.0,10.0,True,False,False,False,True,False,False,True,False,False,False,True,0.64,True,False,False,False,True,False,False
10.55,True,False,False,17.0,False,False,True,False,False,False,False,False,6.1,3473.0,8.0,True,False,False,False,True,False,True,False,False,True,False,False,0.33,False,True,False,False,True,False,False
16.0,True,False,False,6.0,False,False,False,False,True,False,False,False,6.65,742.0,4.0,True,False,False,False,True,False,False,True,False,False,True,False,0.57,False,True,False,False,True,False,False
10.29,False,True,False,30.0,False,False,False,True,False,False,False,False,15.02,3235.0,14.0,False,True,False,False,True,False,False,True,False,True,False,False,0.63,False,False,True,False,True,False,False
21.77,True,False,False,26.0,True,False,False,False,False,False,False,False,5.84,643.0,15.0,True,False,False,False,True,False,True,False,False,False,True,False,0.4,False,True,False,False,True,False,False
83.87,True,False,False,29.0,False,False,False,False,True,False,False,False,3635.58,1612572.0,17.0,True,False,False,False,True,False,True,False,False,True,False,False,0.42,False,True,False,False,True,False,False
22.79,False,True,False,5.0,False,False,False,False,True,False,False,False,3.05,1539.0,5.0,True,False,False,True,False,False,True,False,False,True,False,False,0.76,False,False,True,False,True,False,False
84.06,False,True,False,22.0,False,False,False,False,True,False,False,False,2120.37,409614.0,13.0,True,False,False,False,True,False,False,True,False,False,True,False,0.44,False,False,True,False,True,False,False
16.24,True,False,False,26.0,False,False,False,True,False,False,False,False,11.84,4427.0,12.0,False,True,False,True,False,False,False,True,False,True,False,False,0.54,False,True,False,False,True,False,False
88.32,False,True,False,16.0,False,True,False,False,False,False,False,False,8.62,5734.0,7.0,True,False,False,False,True,False,False,True,False,True,False,False,0.12,True,False,False,False,False,True,False
23.51,True,False,False,13.0,True,False,False,False,False,False,False,False,3.45,2628.0,6.0,True,False,False,False,True,False,False,True,False,True,False,False,0.52,False,False,False,True,True,False,False
24.21,True,False,False,20.0,True,False,False,False,False,False,False,False,4.97,2593.0,19.0,True,False,False,False,True,False,False,True,False,False,False,True,0.44,True,False,False,False,False,True,False
23.26,False,True,False,25.0,False,False,False,False,False,False,False,True,6.97,953.0,16.0,True,False,False,True,False,False,True,False,False,True,False,False,0.34,False,False,True,False,True,False,False
35.75,True,False,False,19.0,False,False,False,False,False,True,False,False,343.71,79610.0,6.0,True,False,False,False,True,False,True,False,False,True,False,False,0.7,False,True,False,False,False,True,False
61.64,False,True,False,41.0,False,False,True,False,False,False,False,False,43.55,61937.0,8.0,True,False,False,False,True,False,True,False,False,True,False,False,0.05,False,False,False,True,False,True,False
10.19,True,False,False,23.0,True,False,False,False,False,False,False,False,3.39,1832.0,11.0,True,False,False,True,False,False,True,False,False,True,False,False,0.17,True,False,False,False,True,False,False
77.74,True,False,False,28.0,False,False,False,False,True,False,False,False,200.41,179951.0,8.0,True,False,False,False,True,False,True,False,False,False,False,True,0.44,False,False,False,True,False,True,False
13.23,False,True,False,35.0,False,False,False,False,False,False,False,True,6.0,1073.0,21.0,True,False,False,False,True,False,False,True,False,False,True,False,0.81,False,False,True,False,True,False,False
